FID,id_punto,agno,seasonality_index,geom
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d5e,40336,2001,0.72,POINT (8989048.88155684 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d5f,40336,2002,0.64,POINT (8989048.88155684 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d60,40336,2003,0.55,POINT (8989048.88155684 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d61,40336,2004,0.66,POINT (8989048.88155684 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d62,40336,2005,0.72,POINT (8989048.88155684 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d63,40336,2006,0.83,POINT (8989048.88155684 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d64,40336,2007,0.79,POINT (8989048.88155684 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d65,40336,2008,0.92,POINT (8989048.88155684 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d66,40336,2009,0.78,POINT (8989048.88155684 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d67,40336,2010,0.88,POINT (8989048.88155684 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d68,40336,2011,0.78,POINT (8989048.88155684 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d69,40336,2012,0.85,POINT (8989048.88155684 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d6a,40337,1901,0.63,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d6b,40337,1902,0.66,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d6c,40337,1903,0.54,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d6d,40337,1904,0.65,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d6e,40337,1905,0.54,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d6f,40337,1906,0.73,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d70,40337,1907,0.67,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d71,40337,1908,0.58,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d72,40337,1909,0.75,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d73,40337,1910,0.7,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d74,40337,1911,0.53,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d75,40337,1912,0.46,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d76,40337,1913,0.53,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d77,40337,1914,0.53,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d78,40337,1915,0.65,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d79,40337,1916,0.73,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d7a,40337,1917,0.47,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d7b,40337,1918,0.6,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d7c,40337,1919,0.53,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d7d,40337,1920,0.69,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d7e,40337,1921,0.67,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d7f,40337,1922,0.66,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d80,40337,1923,0.54,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d81,40337,1924,0.61,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d82,40337,1925,0.73,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d83,40337,1926,0.68,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d84,40337,1927,0.52,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d85,40337,1928,0.5,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d86,40337,1929,0.49,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d87,40337,1930,0.46,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d88,40337,1931,0.68,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d89,40337,1932,0.63,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d8a,40337,1933,0.5,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d8b,40337,1934,0.68,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d8c,40337,1935,0.53,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d8d,40337,1936,0.62,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d8e,40337,1937,0.58,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d8f,40337,1938,0.75,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d90,40337,1939,0.53,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d91,40337,1940,0.59,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d92,40337,1941,0.56,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d93,40337,1942,0.53,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d94,40337,1943,0.8,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d95,40337,1944,0.55,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d96,40337,1945,0.67,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d97,40337,1946,0.52,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d98,40337,1947,0.7,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d99,40337,1948,0.72,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d9a,40337,1949,0.64,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d9b,40337,1950,0.7,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d9c,40337,1951,0.41,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d9d,40337,1952,0.58,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d9e,40337,1953,0.78,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5d9f,40337,1954,0.72,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5da0,40337,1955,0.59,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5da1,40337,1956,0.59,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5da2,40337,1957,0.67,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5da3,40337,1958,0.82,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5da4,40337,1959,0.47,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5da5,40337,1960,0.67,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5da6,40337,1961,0.62,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5da7,40337,1962,0.75,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5da8,40337,1963,0.87,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5da9,40337,1964,0.72,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5daa,40337,1965,0.69,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dab,40337,1966,0.51,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dac,40337,1967,0.61,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dad,40337,1968,0.76,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dae,40337,1969,0.96,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5daf,40337,1970,0.65,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5db0,40337,1971,0.55,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5db1,40337,1972,0.69,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5db2,40337,1973,0.64,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5db3,40337,1974,0.78,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5db4,40337,1975,0.78,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5db5,40337,1976,0.94,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5db6,40337,1977,0.75,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5db7,40337,1978,0.67,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5db8,40337,1979,0.41,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5db9,40337,1980,0.67,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dba,40337,1981,0.58,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dbb,40337,1982,0.56,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dbc,40337,1983,0.6,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dbd,40337,1984,0.77,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dbe,40337,1985,0.63,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dbf,40337,1986,0.7,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dc0,40337,1987,0.87,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dc1,40337,1988,0.72,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dc2,40337,1989,0.84,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dc3,40337,1990,0.67,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dc4,40337,1991,0.57,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dc5,40337,1992,0.51,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dc6,40337,1993,0.63,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dc7,40337,1994,0.73,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dc8,40337,1995,0.68,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dc9,40337,1996,0.48,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dca,40337,1997,0.51,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dcb,40337,1998,0.55,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dcc,40337,1999,0.63,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dcd,40337,2000,0.57,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dce,40337,2001,0.68,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dcf,40337,2002,0.59,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dd0,40337,2003,0.54,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dd1,40337,2004,0.55,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dd2,40337,2005,0.64,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dd3,40337,2006,0.79,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dd4,40337,2007,0.78,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dd5,40337,2008,0.89,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dd6,40337,2009,0.75,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dd7,40337,2010,0.83,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dd8,40337,2011,0.75,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dd9,40337,2012,0.78,POINT (9044708.626953477 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dda,40338,1901,0.63,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5ddb,40338,1902,0.65,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5ddc,40338,1903,0.57,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5ddd,40338,1904,0.67,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dde,40338,1905,0.54,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5ddf,40338,1906,0.75,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5de0,40338,1907,0.63,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5de1,40338,1908,0.62,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5de2,40338,1909,0.77,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5de3,40338,1910,0.73,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5de4,40338,1911,0.59,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5de5,40338,1912,0.49,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5de6,40338,1913,0.55,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5de7,40338,1914,0.57,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5de8,40338,1915,0.64,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5de9,40338,1916,0.75,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dea,40338,1917,0.5,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5deb,40338,1918,0.64,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dec,40338,1919,0.57,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5ded,40338,1920,0.66,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dee,40338,1921,0.68,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5def,40338,1922,0.69,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5df0,40338,1923,0.54,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5df1,40338,1924,0.62,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5df2,40338,1925,0.76,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5df3,40338,1926,0.65,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5df4,40338,1927,0.51,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5df5,40338,1928,0.53,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5df6,40338,1929,0.5,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5df7,40338,1930,0.5,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5df8,40338,1931,0.67,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5df9,40338,1932,0.66,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dfa,40338,1933,0.52,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dfb,40338,1934,0.7,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dfc,40338,1935,0.55,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dfd,40338,1936,0.66,POINT (9100368.372350115 3535725.659799159)
seasonality_index_espacial_p.fid--5ff12b53_179f5047d60_5dfe,40338,1937,0.57,POINT (9100368.372350115 3535725.659799159)
